id,name,genres,episodes,rating,members,top_related_id,weight
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",50,7.74,5098,"9756,76,16498,60,5680,57,530,55,11757,55,849,55,18153,54,6547,53,21407,52,16419,52,18679,52,1575,51,15051,51,7645,50,19815,50"
18495,Kitakubu Katsudou Kiroku,"Comedy, School, Slice of Life",12,6.81,29790,"14741,564,11757,548,14813,548,6547,540,4224,532,8769,531,15809,520,10719,517,16498,513,5680,506,19815,495,18153,494,15225,485,13659,477,13759,476"
18469,Odoriko Clinoppe,"Comedy, Slice of Life",26,5.75,99,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
33726,Saiyuuki Reload Blast,"Action, Adventure, Comedy, Drama, Josei, Supernatural",-1,-1,1286
18465,Genshiken Nidaime,"Comedy, Parody, Slice of Life",13,7.56,29952,"240,925,4224,888,2508,888,11757,886,16498,872,6547,857,8769,840,1535,816,849,810,9253,810,14741,805,5081,804,1575,776,6746,773,9989,773"
28621,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi",11,7.35,81230,"16498,1566,31043,1500,11757,1496,30276,1458,19815,1407,1535,1402,22319,1379,28223,1377,9253,1367,20507,1345,6547,1339,23283,1334,22535,1321,11111,1307,13601,1284"
18447,Spheres,"Action, Fantasy, Super Power",26,7.33,171,"1050,4,156,4,223,4,550,4,527,4,552,4,210,4,120,4,177,4,166,4,225,4,20,4,232,4,288,4,1132,4"
18411,Gingitsune,"Seinen, Slice of Life, Supernatural",12,7.23,33429,"16498,930,11757,915,18153,862,4224,835,20507,830,6547,817,15809,812,1535,790,9919,781,19815,768,14227,761,9989,745,6746,740,14741,730,11111,729"
18295,Kakumeiki Valvrave 2nd Season,"Action, Mecha, Space",12,7.43,57434,"16668,2459,11757,2192,16498,2127,1575,2032,2904,1973,6547,1925,10793,1847,15809,1820,19815,1819,1535,1794,10620,1747,8074,1724,9253,1701,9919,1684,4224,1669"
33538,Shima Kousaku no Asia Risshi-den,"Drama, Seinen",26,6,92
18277,Strike the Blood,"Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire",24,7.44,231387,"11757,5910,16498,5297,19815,5189,6547,4934,8074,4589,11617,4589,20507,4571,9919,4424,22319,4412,1535,4405,10620,4399,15809,4390,20787,4316,4224,4297,21881,4285"
33506,Ao no Exorcist: Kyoto Fujouou-hen,"Action, Demons, Fantasy, Shounen, Supernatural",-1,-1,45127
18245,White Album 2,"Drama, Music, Romance, Slice of Life",13,7.98,91075,"11757,2051,6547,1966,16498,1889,4224,1884,14813,1865,19815,1771,13759,1735,2167,1723,9253,1688,15809,1687,9989,1685,14741,1659,10620,1627,5081,1617,4181,1616"
33490,Kaitou Joker 4th Season,"Adventure, Comedy, Mystery, Shounen",-1,7.12,1178
18229,Gatchaman Crowds,"Adventure, Sci-Fi",12,7.47,107513,"16498,2315,11757,2255,6547,2145,1535,2006,18679,1976,19815,1930,6746,1926,4224,1912,9756,1901,1575,1893,9253,1878,15809,1876,10620,1864,18153,1861,5081,1851"
18205,World Fool News (TV),"Comedy, Slice of Life",12,6.12,999,"11757,19,1535,16,16742,16,16498,16,6547,15,14227,15,21863,15,13601,14,23289,14,18679,14,9919,14,26349,14,31043,14,226,13,14345,13"
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",38,8.16,91138,"16498,2164,11757,1952,1535,1885,11771,1849,20583,1835,22319,1721,9919,1721,20507,1671,5114,1670,19815,1668,16894,1654,6547,1624,1575,1622,4224,1597,6746,1591"
18139,Tonari no Seki-kun,"Comedy, School, Seinen",21,7.69,82568,"16498,2033,11757,2033,19815,1935,6547,1856,4224,1810,1535,1783,14741,1721,15809,1663,20507,1628,9253,1613,14813,1587,10620,1586,18679,1559,5081,1550,23289,1548"
33398,Neko Konogoro,"Comedy",-1,2.8,186
18137,Train Heroes,"Kids",26,6.1,164,"48,2,22865,2,3325,2,15085,2,2404,2,1327,2,4654,2,10372,2,6779,2,28979,2,6811,2,20507,2,1261,2,9028,2,110,2"
33394,Mahou Shoujo? Naria☆Girls,"Magic",12,3.91,3414,"9756,25,31498,25,32013,25,14741,25,31953,24,31793,24,30276,24,32681,24,30721,23,9253,23,32438,23,31376,23,21273,22,31636,22,30746,22"
18133,Ikeike! Momon-chan,"Comedy",15,5.64,443,"11757,15,8074,15,8769,13,10080,13,10719,13,6547,13,11013,13,11111,13,8525,13,15809,12,16592,12,6880,12,10620,12,9598,12,7054,12"
18121,Teekyuu 2,"Comedy, School, Shounen, Sports",12,6.91,15887,"15125,566,20473,468,6547,454,9756,440,16498,430,14741,427,11757,420,4224,410,18679,410,19815,408,5081,401,9253,394,8769,387,15809,385,849,384"
18119,Servant x Service,"Comedy, Slice of Life",13,7.79,81037,"11757,2423,16498,2350,4224,2340,6547,2274,15809,2261,14741,2231,14813,2202,8769,2080,19815,2046,1535,2008,10719,2003,5081,1994,14227,1988,9989,1976,9253,1942"
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",25,8.5,245026,"14513,6903,16498,6346,11757,6270,1535,5457,9919,5320,5114,5177,19815,5168,22319,4965,6547,4957,20507,4914,1575,4820,10620,4753,2904,4519,20,4447,8074,4306"
18099,Recorder to Randoseru Mi☆,"Comedy, School, Seinen, Slice of Life",12,6.8,12240,"11491,576,13377,562,11757,503,16498,497,4224,493,15809,467,6547,467,8769,450,14741,448,19815,443,8074,437,10719,426,8525,425,11111,423,14813,421"
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"Action, Fantasy, Shoujo, Supernatural",13,7.82,33466,"15613,1242,16498,1059,9919,1051,11757,994,1535,928,14467,926,20507,926,22319,869,1575,858,6746,848,14513,844,14227,839,4898,832,15809,827,13601,812"
18007,Dalam-iwa Goseumdochi,"Historical, Military",-1,6.47,122
17919,Houkago no Pleiades (TV),"Magic, Space",12,6.81,20062,"11757,326,19815,321,9756,318,6547,315,16498,314,28121,304,20507,302,28999,289,18679,288,18153,288,27775,287,27989,281,22319,280,23289,278,26243,275"
17917,Danball Senki Wars,"Action, Kids, Mecha",37,7.36,1880,"11757,30,7081,28,552,27,121,27,16498,27,19815,27,12651,26,9919,26,1575,25,11759,24,1535,24,2904,24,813,23,1195,23,10793,23"
17909,Uchouten Kazoku,"Comedy, Drama, Fantasy, Slice of Life",13,7.96,64897,"16498,1322,11757,1257,6547,1235,15809,1211,6746,1197,4224,1195,5081,1176,9253,1159,1575,1151,1535,1147,9989,1139,14741,1115,13601,1111,9756,1108,849,1097"
17895,Golden Time,"Comedy, Romance, Seinen",24,7.92,273191,"11757,6815,16498,6246,4224,6163,6547,5922,19815,5666,1535,5335,14813,5277,10620,5226,13759,5098,18897,5041,15809,4971,20507,4952,2167,4934,14741,4891,8074,4830"
17893,Cheonbangjichuk Hani,"Comedy, Drama, School, Sports",13,6.78,149,"3731,3,5682,3,2542,3,3457,3,2543,3,3470,3,6811,3,302,3,2544,3,2783,3,5201,3,1535,3,2817,3,73,3,2129,3"
17849,Sparrow&#039;s Hotel,"Comedy",12,5.59,6654,"11757,252,16498,242,15809,234,6547,233,14813,228,14741,222,4224,219,1535,219,19815,217,8074,215,11633,213,11111,209,8769,208,10719,199,18679,197"
33038,Nuwa Chengzhang Riji,"Comedy, Fantasy",30,6.49,3106
17777,Saikin Imouto no Yousu ga Chotto Okashiinda ga.,"Comedy, Ecchi, Romance, Shounen, Supernatural",12,6.46,74320,"11757,2278,19815,2128,16498,2051,6547,2051,8769,2026,4224,2020,14741,1992,10719,1956,14813,1942,18897,1927,15809,1903,11617,1873,13759,1867,8074,1865,15583,1864"
33002,Panpaka Pants W-O-New!,"Comedy, Kids",-1,4.5,85
17741,Kimi no Iru Machi,"Drama, Romance, Slice of Life",12,7.17,63418,"11757,1832,16498,1678,4224,1640,6547,1590,14813,1576,8074,1520,15809,1502,13759,1498,10620,1489,10719,1476,14227,1473,1535,1465,19815,1444,2167,1434,17895,1433"
17733,Dibetagurashi: Ahiru no Seikatsu,"Comedy, Slice of Life",39,5.99,586,"18099,3,14941,3,14749,3,7592,3,15731,3,18121,3,1132,3,14131,3,14289,3,14345,3,4063,3,14237,3,4477,3,13585,3,12967,3"
17731,Ketsuekigata-kun!,"Comedy",12,6.79,6331,"16498,119,9989,116,11757,111,6746,106,20507,104,11843,104,23289,103,15809,102,9919,100,1535,99,853,99,6547,98,11111,97,14741,97,18507,97"
17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",13,7.67,178166,"11757,4382,19815,4132,16498,3923,6547,3853,21881,3569,22199,3562,11617,3556,4224,3507,14813,3505,22319,3492,8074,3449,10620,3413,18897,3383,28121,3372,15809,3320"
17727,Haitai Nanafa 2nd Season,"Comedy, Supernatural",13,6.22,1915,"11757,23,14741,22,9989,22,15043,22,10719,22,14967,22,8525,22,16498,22,6547,21,15809,21,16742,21,6347,21,9776,21,11499,21,9379,21"
17707,Glass no Kamen Desu ga,"Comedy, Parody",3,5.74,773,"14289,6,9253,6,3731,6,5630,6,1571,6,3457,6,4898,6,134,6,24,6,101,6,1210,6,120,6,10490,6,8424,6,11703,6"
17705,DD Hokuto no Ken (2013),"Parody, Seinen",13,6.64,1805,"121,27,5114,26,11757,25,30,24,18679,24,1535,24,967,24,6,24,14719,24,1,23,813,23,20,23,16498,22,2001,22,33,22"
17703,Danchi Tomoo,"Comedy, Seinen",78,6.25,557,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
32948,Fune wo Amu,"Drama, Slice of Life",11,7.6,28620
17687,Bemubemu Hunter Kotengu Tenmaru,"Adventure, Fantasy",19,6.67,107,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",13,6.42,18202,"11757,472,6547,434,15809,416,16498,412,19815,401,15583,399,14741,391,8841,384,10719,381,8074,380,4224,379,15315,379,14813,373,11111,372,9756,369"
17671,Animal 1,"Sports",27,6.71,122,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",46,6.88,95,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
17619,Souya Monogatari,"Adventure, Drama, Historical",21,6.71,98,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
27787,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",12,7.5,180686,"18897,4914,11757,4480,19815,4141,16498,4119,6547,3854,4224,3832,21881,3760,14813,3642,22319,3549,28121,3503,22199,3476,10620,3454,20507,3450,1535,3442,13759,3372"
17613,Poka Poka Mori no Rascal,"Kids",52,5.22,93,"18099,2,29067,2,2924,2,16918,2,26349,2,4615,2,10808,2,167,2,6625,2,6707,2,11061,2,22043,2,32214,2,4752,2,4905,2"
27775,Plastic Memories,"Drama, Romance, Sci-Fi",13,7.95,213493,"11757,4052,19815,3767,16498,3725,6547,3641,22319,3312,28121,3309,4224,3308,21881,3290,10620,3175,22199,3164,20507,3149,14813,3079,28999,3051,18897,3022,1535,3000"
17601,Non-tan to Issho,"Kids",263,6.84,95,"16035,2,31953,2,3271,2,31442,2,27787,2,3101,2,1184,2,31716,2,16706,2,121,2,22199,2,1132,2,32282,2,152,2,31430,2"
17599,Konpora Kid,"Comedy, Kids, Sci-Fi",26,5.75,72,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
17521,Ookami Shounen Ken,"Adventure, Kids",86,5.65,164,"3044,3,14719,3,2747,3,5081,3,3972,3,8074,3,1426,3,6747,3,6702,3,1254,3,6811,3,4039,3,1889,3,1565,3,249,3"
17497,Jewelpet Happiness,"Fantasy, Magic, Shoujo",52,6.96,1250,"530,13,9756,12,532,12,121,12,1239,11,5680,11,8074,11,8217,11,740,11,7645,11,232,10,9919,10,6880,10,7054,10,11013,10"
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",156,7.2,158,"10080,3,15809,3,889,3,9367,3,245,3,7088,3,9919,3,5081,3,9379,3,3972,3,10719,3,5525,3,2026,3,11617,3,4039,3"
27631,God Eater,"Action, Fantasy, Military, Sci-Fi",13,7.55,192433,"11757,2751,16498,2712,19815,2526,22319,2450,30276,2446,21881,2360,22199,2359,1535,2237,20507,2223,6547,2219,28121,2197,27899,2139,9919,2127,8074,2127,10620,2083"
17457,Chingou Muchabee,"Adventure, Comedy",26,6.75,80,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22215,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
17353,Tenpou Suikoden Neo,"Historical",5,5.35,533,"5630,8,5341,8,889,8,6573,8,226,8,6880,8,7674,8,1575,8,849,8,10800,8,11757,8,10162,8,2966,8,245,8,2904,8"
17315,Shin Pro Golfer Saru,"Kids, Sports",10,7,69,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
27441,Show By Rock!!,"Comedy, Music",12,7.17,32061,"16498,437,11757,436,19815,434,9756,433,6547,430,18679,406,23289,405,20507,397,5680,386,4224,386,11111,384,18153,381,14741,380,22319,373,30276,373"
17267,Futari wa Milky Holmes,"Comedy, Mystery, Super Power",12,5.85,6303,"7768,126,9756,122,11341,122,6547,114,8769,113,10719,111,14741,111,11757,111,5680,111,4224,108,5081,105,4654,105,8841,105,849,105,15809,105"
17211,Shouwa Ahozoushi Akanuke Ichiban!,"Comedy, Shoujo",22,7.28,246,"30240,4,11757,4,226,4,8074,4,6746,3,15565,3,29786,3,20507,3,20541,3,22199,3,16592,3,14967,3,11633,3,1661,3,18671,3"
32402,Mim Mam Mint,"Comedy",-1,4.1,228
17141,Kara The Animation,"Action",5,6.01,572,"11111,9,1535,9,20507,9,18679,9,16742,9,3588,9,226,9,10620,9,16498,9,2001,9,18153,8,11617,8,15451,8,8074,8,19815,8"
17127,Chokkyuu Hyoudai Robot Anime: Straight Title,"Comedy, Mecha",12,6.01,1399,"8769,30,6547,30,5081,28,9756,28,14131,28,356,27,16524,27,10719,27,11757,27,16498,27,14833,26,17082,26,4224,26,11433,26,2001,26"
17115,Pokemon Best Wishes! Season 2: Episode N,"Action, Adventure, Comedy, Fantasy, Kids",14,7.04,13647,"9107,456,14093,450,527,439,1564,422,1565,405,11757,399,17873,367,16498,356,1535,352,6547,308,20,307,5114,305,9919,299,8074,291,10620,287"
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,"Comedy, Seinen",12,6.98,27417,"19815,624,14741,601,11757,601,23289,586,6547,581,16498,573,4224,572,8769,565,5680,544,14813,544,18679,541,15809,538,18897,535,9756,529,20787,524"
17102,Lolling Seutajeu,"Kids, Sports",26,5.6,84,"17549,2,15583,2,11757,2,10620,2,16918,2,15051,2,2167,2,8086,2,17265,2,9948,2,9253,2,23283,2,122,2,17895,2,121,2"
17090,Agigongryong Doolie (2009),"Adventure, Kids",26,5.5,132,"12365,4,9776,4,5258,4,48,4,245,4,298,4,263,4,9253,4,11759,4,1,4,9989,4,918,4,1575,4,14397,4,12291,4"
17086,Agigongryong Doolie (1988),"Kids",7,5.35,139,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
17082,Aiura,"Comedy, School, Shounen, Slice of Life",12,6.84,43737,"6547,1168,11757,1118,14741,1113,4224,1102,16498,1095,5680,1049,8769,1025,9756,1007,15809,992,9989,978,5081,976,14813,975,1535,966,19815,956,11111,955"
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,"Action, Drama, Mecha, Military, Sci-Fi",13,7.44,11882,"16498,215,11757,214,22729,208,1575,203,6547,199,19815,197,17265,195,21881,195,20787,194,27655,193,22319,189,2904,188,20507,184,10087,183,10793,183"
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",11,8.18,116261,"16498,3127,11757,2985,1535,2772,19363,2767,4224,2726,6547,2713,5114,2600,15809,2555,9989,2501,6746,2499,1575,2488,9253,2463,9919,2452,20507,2371,19815,2336"
32171,Ange Vierge,"Adventure, Fantasy, Magic, School",12,6.16,21934,"11757,150,19815,147,28121,144,22199,138,21881,138,30831,137,6547,135,30296,135,28999,135,16498,135,31442,133,15583,132,30544,132,26243,131,20507,128"
21997,Duel Masters Victory V,"Action, Adventure, Comedy, Shounen",51,6.35,363,"21999,6,10524,6,10527,6,11757,6,4443,6,6702,6,1535,6,20,6,10525,6,226,6,22319,6,27899,6,16498,6,21881,6,9919,6"
16910,Namiuchigiwa no Muromi-san,"Comedy, Fantasy, Slice of Life",13,7.06,25564,"11757,804,6547,793,14741,789,4224,784,8769,779,15809,773,10719,748,5081,738,8841,730,14813,723,8074,712,16498,704,19815,704,9756,691,8525,691"
21995,Ao Haru Ride,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",12,7.89,227417,"16498,5381,11757,5307,22319,4725,4224,4704,1535,4703,14227,4587,20507,4491,6547,4429,19815,4247,7054,4119,9919,4039,9989,4028,10620,4011,11111,3888,23289,3820"
16908,Ganbare! Oden-kun,"Comedy",102,5.83,97,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
16906,Line Offline: Salaryman,"Comedy",114,6.75,1190,"11757,10,14467,9,11843,9,12189,9,14713,9,5081,9,11597,9,11633,9,11013,9,7054,9,16592,9,18139,8,6956,8,16498,8,20931,8"
21981,Pic-lele,"Kids",-1,6.33,59,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
16894,Kuroko no Basket 2nd Season,"Comedy, School, Shounen, Sports",25,8.58,243325,"11771,8125,16498,6972,11757,6486,1535,6246,22319,5432,9919,5347,5114,5173,19815,5114,6547,5089,20,5037,1575,5012,20507,4925,10620,4884,24415,4820,4224,4720"
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",12,7.29,257925,"16498,6552,11757,6097,1535,5886,6547,5632,10620,5475,4224,5347,11111,5160,19815,4872,226,4845,14741,4782,8074,4732,9253,4670,9756,4536,22319,4424,2167,4342"
16668,Kakumeiki Valvrave,"Action, Mecha, Space",12,7.31,96718,"11757,3143,16498,2980,1575,2890,2904,2763,6547,2760,15809,2627,1535,2590,10793,2544,8074,2484,18295,2459,10620,2440,19815,2429,4224,2417,9919,2416,9253,2397"
16650,Pro Golfer Saru (1985),"Kids, Sports",143,6.77,108,"6746,2,4023,2,6880,2,17467,2,9107,2,3272,2,14645,2,1293,2,9070,2,9074,2,9015,2,6811,2,7605,2,9041,2,17521,2"
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Action, Horror, Mystery, Psychological",13,7.49,298550,"16498,8273,11757,7978,1535,7266,10620,7032,6547,6975,11111,6413,19815,6269,22319,6192,8074,6158,9919,6060,4224,5748,20507,5578,1575,5575,226,5527,6880,5409"
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",103,7.77,250,"14719,3,6547,3,6573,3,8086,3,1536,3,1564,3,13161,3,1292,3,6880,3,10793,3,9074,3,11111,3,6920,3,9379,3,8425,3"
16526,Ranpou,"Comedy, Parody, School",21,6.67,103,"9181,2,3455,2,17549,2,15085,2,5630,2,27655,2,12445,2,27989,2,16067,2,5680,2,20507,2,6811,2,5678,2,17247,2,16742,2"
16524,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",13,7.64,170754,"11757,5481,16498,5126,6547,4681,1575,4573,1535,4469,15809,4375,2904,4281,8074,4172,4224,4136,5114,4092,9919,4071,9253,4068,19815,4065,10620,3934,10793,3832"
16518,Arata Kangatari,"Adventure, Fantasy, Shounen",12,6.68,38819,"11757,1268,16498,1199,9919,1182,15809,1109,6547,1096,1535,1042,1575,1033,14345,1002,8074,996,10793,991,20507,991,19815,978,10620,965,2904,965,11633,962"
31747,Oshiri Kajiri Mushi (TV) 4th Season,"Comedy, Kids",10,5.58,252,"6547,5,28223,5,6707,5,4898,5,10620,5,27831,4,11111,4,29067,4,4181,4,22199,4,22835,4,26349,4,270,4,22265,4,6746,4"
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",13,7.46,17466,"11751,412,15793,409,11757,376,6547,357,19815,355,18679,343,16498,334,9756,332,21881,327,14741,314,28121,311,30276,309,17265,309,9253,299,8074,299"
16486,Shin Kyojin no Hoshi II,"Sports",23,6.91,145,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
31680,Super Lovers,"Comedy, Drama, Romance, Shounen Ai, Slice of Life",10,7.54,36781,"16498,566,22319,538,18507,536,21105,522,1535,509,3092,503,853,499,4898,493,9919,491,20507,491,9926,491,11757,476,4814,472,11123,459,14227,454"
16419,Dokidoki! Precure,"Action, Fantasy, Magic, Shoujo",49,6.89,7571,"9756,116,16498,98,11757,96,1535,94,12191,91,6547,91,5680,90,2167,89,1575,88,7645,87,849,87,30,86,15051,84,4224,83,5684,83"
16405,Boku no Imouto wa &quot;Osaka Okan&quot;,"Comedy",12,5.96,12917,"11757,391,8769,388,14741,380,6547,379,4224,377,10719,372,5081,347,15809,347,11111,341,14813,341,8074,339,8525,334,14227,334,14967,331,16498,331"
16353,Love Lab,"Comedy, Romance, School",13,7.49,79493,"14741,1963,4224,1945,11757,1943,6547,1895,16498,1874,8769,1838,14813,1820,15809,1773,5680,1726,10719,1716,19815,1654,9756,1645,5081,1640,13759,1625,9989,1614"
31578,JK Meshi!,"Comedy",26,4.71,7131,"11757,94,30276,91,31143,89,16498,88,9756,87,26349,86,19815,86,4224,84,6547,83,31091,82,31442,82,20507,82,14741,81,28999,81,28171,81"
16317,Ishida to Asakura,"Comedy, School, Seinen",12,6.02,9800,"16498,372,1535,354,11757,353,6547,337,8074,326,11111,312,9253,309,10620,306,9989,303,4224,303,14741,293,8769,292,5081,290,9756,289,226,288"
16211,Bakumatsu Gijinden Roman,"Fantasy, Historical",12,6.2,7816,"11757,196,16498,195,13601,181,1535,180,11111,180,15809,179,9919,175,6547,172,14513,171,9253,168,11633,167,14467,166,14345,165,5114,165,14741,165"
31430,Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space",13,6.91,34176,"22687,772,16498,751,11757,718,22319,698,30276,697,22199,666,22535,666,19815,660,1535,649,27899,641,21881,626,8074,624,10620,600,28623,592,1575,580"
16169,Choboraunyopomi Gekijou Ai Mai Mii,"Comedy, Slice of Life",13,5.83,16846,"6547,443,11757,437,14741,413,16498,405,9756,393,11111,384,5680,380,1535,379,8074,379,4224,378,8769,375,5081,370,10620,362,9989,361,19815,360"
16159,Mirai Kara Kita Shounen Super Jetter,"Action, Comedy, Sci-Fi, Super Power",52,5.43,108,"13663,2,3407,2,7785,2,8769,2,9881,2,10568,2,3834,2,11617,2,11933,2,11597,2,20847,2,10719,2,10815,2,11499,2,10790,2"
16131,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",31,6.22,239,"7592,3,1575,3,1564,3,7791,3,620,3,311,3,8074,3,1583,3,266,3,857,3,7054,3,11757,3,14345,3,6682,3,395,3"
16123,Saki Zenkoku-hen,"Game, School, Slice of Life",13,7.49,19010,"5671,579,11757,519,6547,515,5680,497,19815,494,4224,490,9756,480,16498,479,14741,470,8769,467,5081,458,849,450,2167,450,10884,449,9253,446"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",26,8.32,224947,"11757,4610,16498,4461,6547,4225,4224,4142,19815,3877,9989,3876,20507,3683,1535,3650,2167,3591,10620,3589,14741,3550,18153,3404,13759,3390,22319,3377,15809,3365"
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",24,8.16,137105,"6213,4332,11757,3948,4654,3900,6547,3799,16498,3641,8937,3605,4224,3489,19815,3285,9253,3208,1575,3154,1535,3132,14741,3109,10620,3102,5081,3084,15809,3062"
16035,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",13,7.36,108174,"16498,2636,9919,2448,1535,2339,11757,2332,4898,2193,14467,2163,20507,2128,6746,2105,18507,2085,22319,2061,11111,1996,14227,1989,853,1943,10620,1937,6547,1898"
16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",39,6.57,275,"166,2,8630,2,10490,2,5682,2,15085,2,3298,2,6758,2,3614,2,14713,2,13585,2,3613,2,7662,2,6895,2,12445,2,10049,2"
26089,Gutchonpa Omoshiro Hanashi,"Kids",5,6.67,44,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14833,1,13307,1,5220,1,12611,1,12471,1,12461,1,2287,1"
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",33,5.3,140,"813,4,136,4,392,4,205,4,6880,4,527,4,1606,3,552,3,5680,3,287,3,5258,3,3457,3,5675,3,5678,3,2705,3"
26085,Military!,"Comedy, Ecchi, Military, Seinen, Slice of Life",12,5.91,19761,"19815,581,11757,563,16498,554,6547,530,14741,520,26349,514,28121,505,4224,502,18679,490,30276,487,15809,477,22319,474,14813,472,22199,472,21881,468"
15911,Yuyushiki,"Comedy, School, Seinen, Slice of Life",12,7.45,50351,"14741,1066,4224,1056,6547,1052,5680,1028,8769,1022,9756,1005,11757,996,5081,961,10495,950,849,945,16498,944,1887,916,10719,911,2167,907,14813,907"
15905,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",37,8.43,273,"33046,2,22273,2,16592,2,11285,2,10049,2,1313,2,15751,2,32370,2,18055,2,1575,2,28223,2,30503,2,10161,2,31240,2,20787,2"
15883,Fantasista Doll,"Fantasy, Magic, Sci-Fi",12,6.24,18799,"11757,415,6547,401,16498,375,14741,367,11111,362,9756,362,18153,358,4224,352,19815,347,8769,346,5680,341,15809,340,16592,339,15583,337,15225,335"
15863,Ginga Kikoutai Majestic Prince,"Action, Mecha, School, Sci-Fi, Seinen, Space",24,7.45,35196,"11757,985,16498,927,1575,893,16524,863,6547,856,2904,850,10793,841,15809,840,9919,821,19815,813,16668,810,17265,803,8074,790,14813,778,9041,778"
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",13,8.03,409037,"11757,11904,16498,11067,6547,10210,1535,9782,4224,9276,19815,9184,10620,8944,9919,8703,1575,8642,8074,8589,5114,8281,20507,8222,9253,8121,2904,7947,22319,7922"
15787,Backstage Idol Story,"Music",8,5.55,292,"20709,3,120,3,21105,3,18139,3,23289,3,24855,3,3841,3,1535,3,2034,3,14289,3,322,3,552,3,855,3,1530,3,4224,3"
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",4,8.06,173264,"5081,6687,11597,6440,11757,5495,6547,5360,16498,5176,4224,4991,9253,4991,1535,4882,17074,4712,10620,4666,19815,4560,1575,4539,14741,4536,8074,4357,2904,4289"
